id,scientificName,decimalLatitude,decimalLongitude,kingdom,phylum,class,order,family,genus,taxonRank,eventDate,image_filename,species_id
144303196,Streptopelia decaocto,45.463638003,4.5137986351,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2012-05-27T14:34:00+02:00,144303196.jpg,7075
36076747,Streptopelia decaocto,20.7040481567,-105.219909668,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,species,2019-11-25T17:03:36-06:00,36076747.jpg,7075
180366155,Corvus brachyrhynchos,33.8833598217,-118.3336616415,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2023-08-23T18:34:00-07:00,180366155.jpg,1992
36084606,Corvus brachyrhynchos,32.7881316667,-117.0442883333,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2019-11-25T14:59:00-08:00,36084606.jpg,1992
216446483,Corvus brachyrhynchos,47.68105,-122.3550305556,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2024-05-17T20:07:34-07:00,216446483.jpg,1992
36087288,Corvus brachyrhynchos,47.6538379518,-122.3077845095,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2019-11-22T09:49:00-08:00,36087288.jpg,1992
216442557,Corvus brachyrhynchos,47.6795,-122.3584611111,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2024-05-17T19:50:55-07:00,216442557.jpg,1992
36088781,Corvus brachyrhynchos,48.463387713,-123.3715924521,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2010-02-28T11:36:00-08:00,36088781.jpg,1992
252516919,Corvus brachyrhynchos,46.2336844578,-64.5185057446,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2024-11-21T12:56:14-04:00,252516919.jpg,1992
252516765,Corvus brachyrhynchos,42.3204101997,-73.6878198997,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2024-10-14T15:35:47-04:00,252516765.jpg,1992
14004,Corvus brachyrhynchos,37.845993042,-122.3015289307,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2011-04-06T09:07:18-07:00,14004.jpg,1992
9564,Corvus brachyrhynchos,37.8052811926,-122.4551582336,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2010-12-26,9564.jpg,1992
180366154,Corvus brachyrhynchos,33.8836734083,-118.3340004557,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2023-08-23T18:35:00-07:00,180366154.jpg,1992
108220049,Corvus brachyrhynchos,47.7118117804,-122.3800070956,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2022-03-06T13:24:11-08:00,108220049.jpg,1992
252523949,Corvus brachyrhynchos,33.4689533333,-117.676955,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2024-11-21T11:40:54-08:00,252523949.jpg,1992
216439346,Corvus brachyrhynchos,33.0983611667,-96.8588783333,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2024-05-12T16:46:42-05:00,216439346.jpg,1992
108219754,Corvus brachyrhynchos,37.88448,-122.289695,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2022-03-06T08:43:42-08:00,108219754.jpg,1992
108220476,Corvus brachyrhynchos,54.2213884361,-130.2923835018,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2022-03-05T13:58:00-08:00,108220476.jpg,1992
252526144,Corvus brachyrhynchos,47.7110473813,-122.3729956321,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2024-11-21T09:52:00-08:00,252526144.jpg,1992
36087637,Corvus brachyrhynchos,47.6511153615,-122.314529455,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2019-11-22T10:44:00-08:00,36087637.jpg,1992
108233547,Corvus brachyrhynchos,45.6929679035,-74.9644175248,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2022-03-08T11:18:00-05:00,108233547.jpg,1992
144296963,Corvus brachyrhynchos,30.3636583177,-97.6990264714,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,species,2022-12-04T13:27:00-06:00,144296963.jpg,1992
72148364,Poecile atricapillus,43.5794482645,-70.233566539,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2015-09-26T08:49:00-04:00,72148364.jpg,5845
144304645,Poecile atricapillus,43.2091716667,-79.948945,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2022-12-13T12:14:46-05:00,144304645.jpg,5845
252519159,Poecile atricapillus,42.3924033333,-88.2021116667,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2024-11-21T09:21:01-06:00,252519159.jpg,5845
252526153,Poecile atricapillus,47.7114516499,-122.3777728168,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2024-11-21T10:02:00-08:00,252526153.jpg,5845
252514294,Poecile atricapillus,42.2938534803,-83.7196706341,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2024-11-21T09:37:00-05:00,252514294.jpg,5845
72161892,Poecile atricapillus,43.2856296147,-79.9076153105,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2021-03-23T12:08:00-04:00,72161892.jpg,5845
108223715,Poecile atricapillus,44.9388028489,-93.2217779458,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2022-03-04T10:22:00-06:00,108223715.jpg,5845
108223702,Poecile atricapillus,44.9388028489,-93.2217779458,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2022-03-05T12:25:00-06:00,108223702.jpg,5845
180370460,Poecile atricapillus,43.9337335091,-69.8899981787,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2023-08-26T17:15:00-04:00,180370460.jpg,5845
180368369,Poecile atricapillus,48.3635556388,-124.6291464863,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2023-08-19T07:08:00-07:00,180368369.jpg,5845
216440341,Poecile atricapillus,44.2274877455,-69.8864260688,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2024-05-12T18:32:09-04:00,216440341.jpg,5845
108219926,Poecile atricapillus,44.6936467,-77.2333929,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2022-03-08T12:33:00-05:00,108219926.jpg,5845
180373621,Poecile atricapillus,44.0988295847,-85.1463634148,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2023-08-20T16:34:52-04:00,180373621.jpg,5845
108221290,Poecile atricapillus,44.6936467,-77.2333929,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2022-03-08T12:57:00-05:00,108221290.jpg,5845
108219924,Poecile atricapillus,44.6936467,-77.2333929,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2022-03-08T12:31:00-05:00,108219924.jpg,5845
108221282,Poecile atricapillus,44.6936467,-77.2333929,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2022-03-08T12:32:00-05:00,108221282.jpg,5845
72159263,Poecile atricapillus,45.2435029,-72.454758,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2021-03-21T13:16:00-04:00,72159263.jpg,5845
144306954,Poecile atricapillus,47.3832342098,-91.1951188682,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2022-12-13T11:19:09-06:00,144306954.jpg,5845
22400,Poecile atricapillus,41.4862740944,-71.2510344386,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2011-01-31,22400.jpg,5845
36076437,Poecile atricapillus,42.2808816667,-81.8431166667,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,species,2019-11-24T13:35:00-05:00,36076437.jpg,5845
216439047,Turdus migratorius,40.047782652,-75.2141086326,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2024-05-16T17:52:00-04:00,216439047.jpg,7618
252517056,Turdus migratorius,35.5469671081,-80.7999740491,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2024-11-21T13:16:50-05:00,252517056.jpg,7618
36077476,Turdus migratorius,32.930342,-118.506606,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2019-10-31T16:59:00-07:00,36077476.jpg,7618
36080819,Turdus migratorius,38.9175509,-77.279589,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2019-11-25T12:15:00-05:00,36080819.jpg,7618
144297060,Turdus migratorius,35.760700209,-83.9700164254,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2022-12-12T16:29:00-05:00,144297060.jpg,7618
36080998,Turdus migratorius,36.1073768465,-86.6821314582,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2019-11-25T14:25:53Z,36080998.jpg,7618
6440,Turdus migratorius,36.799911499,-76.0916290283,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2010-04-08,6440.jpg,7618
6330,Turdus migratorius,36.0019569397,-105.9030380249,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2010-03-19,6330.jpg,7618
108224124,Turdus migratorius,42.9779691723,-78.933603242,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2022-03-08T18:12:00Z,108224124.jpg,7618
216440876,Turdus migratorius,49.2021246355,-122.0137862122,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2024-05-17T16:39:00-07:00,216440876.jpg,7618
216439014,Turdus migratorius,40.047782652,-75.2141086326,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2024-05-16T17:15:00-04:00,216439014.jpg,7618
36074434,Turdus migratorius,38.9609680693,-76.8413417414,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2019-11-25T17:00:00-05:00,36074434.jpg,7618
108225606,Turdus migratorius,44.5979361111,-123.2678916667,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2022-03-06T16:54:00-08:00,108225606.jpg,7618
216438550,Turdus migratorius,43.1574083333,-77.4783533333,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2024-05-17T16:10:35-04:00,216438550.jpg,7618
108219766,Turdus migratorius,36.9684252604,-121.9895001257,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2022-03-08T18:11:38-08:00,108219766.jpg,7618
216438482,Turdus migratorius,40.3029511037,-75.1411063151,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2024-05-17T06:12:01-04:00,216438482.jpg,7618
11298,Turdus migratorius,39.3072064166,-123.7997817993,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2011-02-12,11298.jpg,7618
36080845,Turdus migratorius,38.9175509,-77.279589,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2019-11-25T12:15:00-05:00,36080845.jpg,7618
36080885,Turdus migratorius,38.9175509,-77.279589,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2019-11-25T12:16:00-05:00,36080885.jpg,7618
216440037,Turdus migratorius,33.0949055,-96.8629916667,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,species,2024-05-17T10:37:52-05:00,216440037.jpg,7618
216441592,Meleagris gallopavo,49.5178895813,-117.2812766376,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2024-05-17T14:10:00-07:00,216441592.jpg,4507
72160807,Meleagris gallopavo,29.5459166667,-82.3654783333,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2021-03-27T09:14:02-04:00,72160807.jpg,4507
180373260,Meleagris gallopavo,43.23328,-77.61622,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2023-08-26T16:15:40-04:00,180373260.jpg,4507
21158,Meleagris gallopavo,41.0229804704,-96.2535810471,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2011-06-12,21158.jpg,4507
72150778,Meleagris gallopavo,32.9773885912,-116.576171026,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2021-03-26T15:58:51-07:00,72150778.jpg,4507
108233549,Meleagris gallopavo,45.6929679035,-74.9644175248,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2022-03-08T11:56:00-05:00,108233549.jpg,4507
216446530,Meleagris gallopavo,37.987863087,-121.9456619738,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2024-05-17T14:53:50-07:00,216446530.jpg,4507
12775,Meleagris gallopavo,37.842918396,-122.1947937012,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2011-03-13T09:28:59-07:00,12775.jpg,4507
36084024,Meleagris gallopavo,29.5894798939,-99.7389299846,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2019-11-25T20:43:14Z,36084024.jpg,4507
108225174,Meleagris gallopavo,38.5240626492,-121.7836095115,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2022-03-08T18:26:00-08:00,108225174.jpg,4507
108222674,Meleagris gallopavo,43.9797703359,-79.8828699082,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2021-05-05T13:32:36-04:00,108222674.jpg,4507
36073841,Meleagris gallopavo,44.9156188965,-117.9370880127,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2019-11-18T10:53:22-08:00,36073841.jpg,4507
180375015,Meleagris gallopavo,40.5971616667,-73.9299383333,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2023-08-26T16:33:44-04:00,180375015.jpg,4507
216439545,Meleagris gallopavo,44.2800138889,-123.58625,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2021-09-04T14:53:00-07:00,216439545.jpg,4507
72148145,Meleagris gallopavo,38.5653716667,-121.428475,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2021-03-26T19:21:14-07:00,72148145.jpg,4507
216439059,Meleagris gallopavo,41.8530191273,-73.9823114499,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2024-05-17T08:33:39-04:00,216439059.jpg,4507
36085467,Meleagris gallopavo,32.9465608481,-105.6622111551,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2019-11-21T16:17:14-07:00,36085467.jpg,4507
21230,Meleagris gallopavo,37.9905052185,-122.209197998,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2011-06-12T17:27:39-07:00,21230.jpg,4507
108232783,Meleagris gallopavo,44.15551417,-78.62711198,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2022-03-06T13:06:12-05:00,108232783.jpg,4507
216443071,Meleagris gallopavo,43.3583543612,-80.5346366382,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,species,2024-05-17T08:57:11-04:00,216443071.jpg,4507
72147988,Pinus sylvestris,59.7958929722,59.961928,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-27T09:33:46+05:00,72147988.jpg,5705
72148982,Pinus sylvestris,59.793733,59.9711339722,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-27T08:38:06+05:00,72148982.jpg,5705
72148740,Pinus sylvestris,59.7963719722,59.9654019722,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-27T08:52:02+05:00,72148740.jpg,5705
72150700,Pinus sylvestris,52.339858412,35.3414597051,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-27T10:02:00+14:00,72150700.jpg,5705
72148150,Pinus sylvestris,59.797269,59.959082,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-27T09:25:54+05:00,72148150.jpg,5705
108225698,Pinus sylvestris,59.8136555556,60.2522722222,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2022-03-04T12:21:00+05:00,108225698.jpg,5705
72148380,Pinus sylvestris,59.7979259722,59.959111,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-27T09:02:29+05:00,72148380.jpg,5705
108220464,Pinus sylvestris,57.1796522594,72.5429101764,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2022-03-04T14:00:00+06:00,108220464.jpg,5705
72148761,Pinus sylvestris,59.7951249722,59.970407,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-27T08:43:40+05:00,72148761.jpg,5705
72148194,Pinus sylvestris,59.797766,59.955285,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-27T09:19:34+05:00,72148194.jpg,5705
72147978,Pinus sylvestris,59.795613,59.962119,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-27T09:34:15+05:00,72147978.jpg,5705
72146517,Pinus sylvestris,59.7919446103,59.9695462225,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-27T11:38:00+05:00,72146517.jpg,5705
72148846,Pinus sylvestris,59.7938439722,59.970789,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-27T08:39:21+05:00,72148846.jpg,5705
144293469,Pinus sylvestris,55.6558698707,37.459439118,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2022-12-11T10:15:00+03:00,144293469.jpg,5705
72146481,Pinus sylvestris,59.794200949,59.9675721167,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-27T11:35:00+05:00,72146481.jpg,5705
72146677,Pinus sylvestris,59.7912966355,59.9692690373,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-27T11:43:00+05:00,72146677.jpg,5705
72150026,Pinus sylvestris,54.824288,83.102664,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2006-05-09T14:51:00+07:00,72150026.jpg,5705
72151492,Pinus sylvestris,55.7382326025,37.8726225193,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-21T09:18:00Z,72151492.jpg,5705
108225240,Pinus sylvestris,59.8142305556,60.2509777778,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2022-03-04T12:01:00+05:00,108225240.jpg,5705
72148088,Pinus sylvestris,59.7960869722,59.9615629722,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,species,2021-03-27T09:31:08+05:00,72148088.jpg,5705
72148642,Apis mellifera,30.6612361111,-95.5106527778,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2021-03-25T12:52:00-05:00,72148642.jpg,561
252516985,Apis mellifera,51.5162152499,9.9273987273,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2024-07-18T11:00:00+02:00,252516985.jpg,561
72153098,Apis mellifera,43.1014080024,6.0380430056,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2020-10-09T11:48:00+02:00,72153098.jpg,561
252517535,Apis mellifera,30.790389293,-98.4692530057,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2024-11-21T12:21:46-06:00,252517535.jpg,561
108221886,Apis mellifera,37.7434324525,-122.2063545731,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2022-01-20T16:24:00-08:00,108221886.jpg,561
252518562,Apis mellifera,-45.0372388333,169.1949616667,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2024-11-21T16:34:23+13:00,252518562.jpg,561
72150782,Apis mellifera,23.4536583333,120.5597566667,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2021-03-27T15:38:47+08:00,72150782.jpg,561
180368541,Apis mellifera,42.48532578,-76.41705629,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2023-08-26T11:06:19-04:00,180368541.jpg,561
108223974,Apis mellifera,-36.9157933333,174.668475,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2022-03-03,108223974.jpg,561
36076743,Apis mellifera,-0.2285695,-78.3716245,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2019-11-20T18:08:00-05:00,36076743.jpg,561
72148389,Apis mellifera,-35.0086798967,138.6550755722,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2021-03-24T16:20:00Z,72148389.jpg,561
36074284,Apis mellifera,31.76753833,-106.50296167,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2019-11-25T14:31:07-07:00,36074284.jpg,561
144298331,Apis mellifera,-0.0385039722,-51.094503,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2022-11-28T11:56:57-03:00,144298331.jpg,561
36075049,Apis mellifera,19.330576,-99.179894,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2019-11-23T17:49:00-06:00,36075049.jpg,561
36074216,Apis mellifera,-17.5406277717,-149.8267445143,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2019-11-22T02:49:00-06:00,36074216.jpg,561
36074379,Apis mellifera,29.7675304413,-95.4500808716,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2019-10-13T16:26:31Z,36074379.jpg,561
216443194,Apis mellifera,32.9427769997,-83.4199502,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2024-05-17T09:35:29-04:00,216443194.jpg,561
216444109,Apis mellifera,32.6429550283,-115.4741255566,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2024-05-17T12:13:11-07:00,216444109.jpg,561
216444329,Apis mellifera,30.2380916667,-98.62417,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2024-05-09T08:51:12-05:00,216444329.jpg,561
72149696,Apis mellifera,-34.0521322,22.3905895,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,species,2021-03-25T15:32:40+02:00,72149696.jpg,561
252517098,Quiscalus mexicanus,27.674545,-97.379345,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2024-11-19T08:15:01-06:00,252517098.jpg,6274
36084224,Quiscalus mexicanus,29.5633069173,-94.3973321219,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2019-11-24T19:08:00-06:00,36084224.jpg,6274
252523518,Quiscalus mexicanus,13.6664817869,-89.2561078448,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2024-11-21T13:34:11-06:00,252523518.jpg,6274
216450128,Quiscalus mexicanus,33.5558292947,-101.8684523693,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2024-05-16T16:35:00-05:00,216450128.jpg,6274
36081570,Quiscalus mexicanus,31.84058833,-106.57906333,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2019-11-25T16:23:49-07:00,36081570.jpg,6274
36087067,Quiscalus mexicanus,29.5619428013,-98.0340566293,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2019-11-02T14:17:00-05:00,36087067.jpg,6274
36082678,Quiscalus mexicanus,30.3003585044,-97.7209829684,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2019-11-15T20:12:54Z,36082678.jpg,6274
36082306,Quiscalus mexicanus,31.7676118944,-106.5029243146,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2019-10-02T16:39:39-06:00,36082306.jpg,6274
180376194,Quiscalus mexicanus,29.2955562771,-98.4915637169,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2023-08-25T11:08:00-05:00,180376194.jpg,6274
216446357,Quiscalus mexicanus,24.234955545,-107.3211622113,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2024-05-17T15:51:00-07:00,216446357.jpg,6274
36078464,Quiscalus mexicanus,30.2124396,-97.8598607,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2019-11-15T16:08:00-06:00,36078464.jpg,6274
216440285,Quiscalus mexicanus,33.0982195,-96.8581466667,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2024-05-17T07:48:15-05:00,216440285.jpg,6274
36084220,Quiscalus mexicanus,29.5630082909,-94.3969887992,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2019-11-24T19:04:00-06:00,36084220.jpg,6274
252516386,Quiscalus mexicanus,33.2126397628,-97.1495199489,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2024-11-21T12:07:41-06:00,252516386.jpg,6274
252512572,Quiscalus mexicanus,33.6086997,-112.1608297,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2024-11-21T09:49:48-07:00,252512572.jpg,6274
108222923,Quiscalus mexicanus,19.3416297,-99.1685682,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2022-03-08T07:29:00-06:00,108222923.jpg,6274
36084432,Quiscalus mexicanus,29.3583759463,-94.780566146,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2019-11-25T02:59:00-06:00,36084432.jpg,6274
36086682,Quiscalus mexicanus,16.4328570457,-85.9063972221,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2019-11-15T12:04:00-05:00,36086682.jpg,6274
36086696,Quiscalus mexicanus,16.4328570457,-85.9063972221,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2019-11-16T10:06:00-05:00,36086696.jpg,6274
180371907,Quiscalus mexicanus,9.870833,-85.508083,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,species,2022-11-20T12:47:00-06:00,180371907.jpg,6274
108223407,Larus delawarensis,41.9317380666,-87.6829289209,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,species,2022-03-07T15:35:00-06:00,108223407.jpg,3943
36084439,Larus delawarensis,29.5494116915,-94.388628892,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,species,2019-11-25T01:56:00-06:00,36084439.jpg,3943
72158013,Larus delawarensis,43.2837180791,-79.7906105982,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,species,2021-03-23T09:27:00-04:00,72158013.jpg,3943
36086707,Larus delawarensis,40.94368,-81.5232183333,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,species,2019-11-25T10:39:00-05:00,36086707.jpg,3943
108224553,Larus delawarensis,34.0570458952,-77.8924617703,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,species,2022-02-20T15:56:00-05:00,108224553.jpg,3943
144307823,Larus delawarensis,40.6803664572,-73.6400110364,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,species,2022-12-13T10:54:36-05:00,144307823.jpg,3943
12835,Larus delawarensis,26.0596391,-80.1137074,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,species,2011-03-13,12835.jpg,3943
216445983,Larus delawarensis,43.5906511232,-79.5131823425,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,species,2024-05-16T19:44:00-04:00,216445983.jpg,3943
252522303,Larus delawarensis,42.8682986404,-72.5615779682,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,species,2024-11-20T13:11:00-05:00,252522303.jpg,3943
36078690,Larus delawarensis,38.91290023,-76.9432797428,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,species,2019-11-25T14:50:00-10:00,36078690.jpg,3943
108222345,Larus delawarensis,39.0199083333,-84.1340611111,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,species,2022-02-01T17:12:17-05:00,108222345.jpg,3943
